,absmeansecder,amp,autocorrcoef,coeffvar,diff_asymm,flatmean,flatrat,g_asymm,kurt,len_nmax,len_nmin,longtermtrend,mad,magratio,mautocorrcoef,maxslope,maxvars,maxvarsr,mbp,meanabsslope,meanmedrat,meannslope,meanpslope,mid20,mid35,mid50,mid65,mid80,minslope,naiveperiod,normamp,num_nsdspikes,num_nspikes,num_pm,num_psdspikes,num_pspikes,num_zcross,numnegoutliers,numout1s,numoutliers,numposoutliers,oeratio,percentamp,periodicity,periodicityr,pstrend,ptpslopes,rough_g_asymm,roundmean,roundrat,sautocorrcoef,skews,skewslope,stdratio,stds,tflatmean,troundmean,varabsslope,varslope,varss
kplr006836140-2011271113734_llc.fits,-4.50330278517e-06,0.98391276598,-0.458674490452,0.00690133776516,0.084432579577,0.0830742940307,0.0,0.0,0.0,1862.0,-1.05859698269,0.0653235912323,4.25786983779,-4.45301462558,1.99806106493,-2.08038796817,-0.960427139317,1.0,-0.0823269032305,-0.0905387131752,1.19991107866,5.35486858775,2.03837158017,62.2962423249,0.0,365.0,0.0,0.0,0.907614187558,0.0,754.0,377.0,353.0,369.0,-0.0102814090008,0.0434970754252,0.354871077537,52.1962370403,0.264705477518,0.00970291718841,2.77720570564,1.00156831741,0.274560475349,0.279049611757,0.0,0.198290409028,0.372306769195,0.565117201033,0.765389640307,0.914072814765,0.136932253838,0.498732578545,0.728247083985,0.832340932988,3.99568879085,4.3964182989,4.79557398038,-1.75099902327,-2.73876450909,0.908850914356
kplr006852488-2011271113734_llc.fits,5.37119601764e-06,0.985709786415,-2.2970559597,0.00176058185752,0.0425675883889,0.0419592894614,0.0,0.0,0.0,450.0,5.0253266252,0.0130460858345,1.43754816466,-1.50247255115,0.258400221599,-0.264374588825,-0.977401885511,1.0,-0.00597436722634,-0.17580292713,0.114159064373,0.182452433543,0.261334927662,12.7108330973,105.0,155.0,0.0,2.0,0.933124634418,0.0,184.0,1044.0,87.0,86.0,-0.476587880071,0.0102915614062,0.19531994971,15.930614098,1.08250380694,0.00689453165978,0.487708687782,1.05857503414,0.194574451447,0.197395272045,0.0,0.0777056981051,0.133171932688,0.204926386088,0.296314553852,0.466328017047,0.0313311815262,0.161024128776,0.70043141115,0.977403035872,0.084346363497,1.21041928443,0.802505405751,5.87374724257,0.136625798253,0.0696835919434
kplr006865626-2011271113734_llc.fits,-1.18452541349e-05,0.985194802284,-1.18311989307,0.00297532347031,0.0553662367165,0.0545465275645,0.0,0.0,0.0,1040.0,0.777773083543,0.0305423736572,2.67370520105,-2.69963395486,0.824479384739,-0.830509133227,-0.992739696354,1.0,-0.00602974848769,-0.0194467203368,0.431858193815,1.11658459909,0.82748203652,21.7623703049,13.0,221.0,0.0,0.0,0.986390706955,0.0,507.0,253.0,253.0,253.0,-0.891430067602,0.0422874852573,0.210545301501,27.584360545,0.369103131681,0.00887079723179,1.90008068085,0.961151123047,0.220999217033,0.224320323779,0.0,0.138899574955,0.247019275579,0.349614832469,0.468053207227,0.730497824734,0.0588331222534,0.266214166019,0.784813825992,0.918817723867,1.05603890333,2.32059883752,-16.9916826338,9.46302747708,-1.79558631473,0.455071719529
kplr006936115-2011271113734_llc.fits,9.44858346871e-05,1.1706174612,1.16597414017,0.147595897317,0.328187584877,0.38418212533,0.0,0.0,0.0,789.0,0.179511245052,0.13735473156,36.2615858296,-10.5433581534,9.37860990932,-3.48362178368,-2.69220095971,0.0,5.89498812563,2.62333180254,56.4219851248,82.2099741348,5.07818951767,183.304956586,0.0,323.0,0.0,6.0,4.51162147215,0.0,348.0,519.0,176.0,176.0,-0.000329474099809,0.105420837134,0.138272356891,4.98284387255,0.531972821671,0.0606063380837,3.58538532257,1.0024176836,1.34019887447,1.14486492718,0.0,0.182191113812,0.280686621726,0.409524963577,0.561550970953,0.806162247047,1.1593875885,0.865086227562,0.574349531676,0.879439942026,16.5570690534,15.056251845,-23.1772992804,-59.6079951225,0.388828700458,1.0996806658
kplr006962901-2011271113734_llc.fits,2.72659555937e-07,0.999940872192,-1.11724412441,7.52519255798e-08,0.000274337042356,0.000274320831522,1.0,1.0,0.0,1149.0,1.03905010257,0.000147342681885,0.0154979494771,-0.0149328075949,0.00504770821983,-0.0050052559687,-1.00848153449,0.0,4.24522511294e-05,-0.00330411560463,1.56508067706e-05,4.09614011178e-05,0.00503099133388,0.363380433743,25.0,132.0,0.0,2.0,0.998594106715,0.0,653.0,1205.0,187.0,187.0,0.148130591862,0.000221566414274,0.288549565583,38.2711403764,0.501395272047,0.000100989622297,0.0144375013188,1.00045537949,0.00123120546341,0.00123127826619,0.0,0.119231505713,0.212038041744,0.328141954427,0.481113167805,0.763388013021,0.0007004737854,0.568933298477,-0.0830935369049,0.884097242969,0.00354342863555,0.00720785881725,-0.0327115860676,0.0412472502775,-0.793061012494,0.491606276619
kplr007021124-2011271113734_llc.fits,0.000547529699917,1.13670015335,1.02734696865,0.0981661379337,0.275635361671,0.313314765692,0.0,0.0,0.0,1115.0,-0.116500310238,0.135035037994,22.554060582,-6.70778285263,8.80748996566,-2.21595272875,-3.97458386697,0.0,6.59153723691,2.51168512286,24.2223204408,36.7342721504,3.53722933705,101.516820866,0.0,343.0,0.0,31.0,4.94082047695,0.0,296.0,295.0,148.0,149.0,0.125032483438,0.0406899421356,0.117888029683,4.56320348101,0.630937970223,0.0247752238065,1.97728919983,0.9985896945,1.1187541008,0.984212149089,0.0,0.161740976366,0.279881170408,0.420104096838,0.577813314248,0.822362293066,0.934587717056,0.835382606766,0.712395111463,0.917784975391,13.4407179959,13.2260466683,-13.2565006592,-50.0593387243,0.264815736624,1.01623095192
kplr007023917-2011271113734_llc.fits,-5.22946791049e-05,0.995025932789,-0.681990385056,0.00051190063823,0.0227383226156,0.0226252209395,0.0,0.0,0.0,1645.0,-0.626237249706,0.0158038139343,1.08505234338,-1.08781418253,0.375434953255,-0.373658066679,-1.00475538128,1.0,0.00177688657589,-0.032319580127,0.0726287146318,0.212912984964,0.374546910167,14.3087554241,14.0,196.0,0.0,0.0,0.974073674455,0.0,475.0,380.0,238.0,238.0,0.21883954814,0.00592306530808,0.191757911404,16.1875672459,0.393066012645,0.00230905367061,0.446701347828,1.01491725445,0.0819852590561,0.0823950978105,0.0,0.176097627603,0.315282389225,0.490620188895,0.706628343639,0.858083668758,0.028256893158,0.344658216407,0.664023076898,0.911171611754,0.493414369419,1.03050012579,-7.58582620539,4.74226988628,-1.59961925139,0.478810586305
kplr007030715-2011271113734_llc.fits,3.68091428528e-07,1.04850673676,0.552836000919,0.0371790081263,0.18389827013,0.192818582058,0.0,0.0,0.0,1566.0,-0.888890777867,0.129886627197,10.5470969888,-2.58221671091,5.1120375323,-1.1705726565,-4.36712535863,0.0,3.9414648758,2.16224162565,4.43993892695,8.06787755005,1.90471487548,43.3147251147,0.0,546.0,0.0,11.0,4.685305721,0.0,270.0,146.0,135.0,136.0,-0.172935719652,0.0181420710182,0.126434360657,4.36752515966,0.693675604192,0.00788766797632,0.713408648968,1.00362145901,0.653931665421,0.623679030851,0.0,0.204038202783,0.358256607917,0.485357633024,0.640704238983,0.866103717512,0.450354576111,0.688687518781,0.795630860669,0.952244471263,7.72446978785,6.36219791117,-25.6507074071,-1.91765736153,13.3760639005,1.21411969507
kplr007031714-2011271113734_llc.fits,-7.57359222394e-06,0.999362766743,-1.60372102261,6.09184098721e-06,0.0024697391782,0.00246816547588,1.0,0.0,1.0,813.0,2.60043062678,0.00100338459015,0.152012704707,-0.151444189477,0.0313745910512,-0.0327479184725,-0.958063672887,1.0,-0.00137332742134,0.0611473236931,0.00161925437299,0.00264562618386,0.0320389845875,1.13190429149,50.0,175.0,2.0,1.0,0.979916430728,0.0,449.0,375.0,210.0,226.0,0.267249153324,0.00199442434118,0.349284673454,40.4863750037,0.443673631001,0.000981284538284,0.1393083781,1.00623106956,0.0118469953537,0.0118545494669,0.0,0.0835822484184,0.155984273445,0.235891670381,0.351771898429,0.624505218901,0.00925350189209,0.781084284734,0.692165305819,0.903266977337,0.0281954969709,0.105239171341,-0.462159297547,0.224578727473,-2.05789436403,0.267918272367
kplr007176080-2011271113734_llc.fits,-0.000309096908961,1.21341240406,1.11305069923,0.254716932774,0.415930211544,0.504694879055,0.0,0.0,0.0,820.0,0.0703124922759,0.201352357864,48.1684031298,-14.3300456504,12.9779964112,-4.78644500155,-2.71140614944,0.0,8.19155140963,2.5300800136,102.279136734,151.232733073,6.99668792694,261.43488393,0.0,293.0,1.0,6.0,4.43520905455,0.0,365.0,518.0,181.0,182.0,0.152440554559,0.0995494550065,0.206879415844,7.96925445587,0.517760628113,0.0373733751476,3.61417126656,1.00783252716,1.77582559586,1.46349715061,0.0,0.191903204677,0.294022579159,0.416907261154,0.570253136136,0.80652161743,1.54106998444,0.867804804724,0.555547571163,0.873268766968,21.974458026,19.8156604755,-33.5578342246,-78.4740500944,0.427629696495,1.1089440119
kplr007304385-2011271113734_llc.fits,4.37211948688e-06,1.00331008434,0.917856633663,0.000637311721221,0.0251617450267,0.0252450332046,0.0,0.0,0.0,1341.0,0.716680778508,0.0154283642769,0.587801412359,-0.532512668063,0.168761180057,-0.157949631578,-1.06844934281,0.0,0.0108115484787,0.25999066567,0.021543811475,0.0481801067136,0.163209303811,1.719952112,31.0,154.0,1.0,41.0,1.14934103979,0.0,239.0,148.0,126.0,125.0,0.667561548796,0.0228384175555,0.213241571931,13.4767499964,0.743625735929,0.0248312745243,2.6563539505,1.00033426285,0.113036215305,0.112663290312,0.0,0.114238190937,0.232517781853,0.362712785197,0.525339960533,0.760739987626,0.101012825966,0.893632414116,0.970728347798,0.983660301067,0.368543335061,0.13133604879,-4.52906068625,2.58215980089,-1.75398156408,2.80610950653
kplr007742534-2011271113734_llc.fits,-0.000128569666092,1.22865581512,1.21482121944,0.23815022409,0.397187203169,0.488006383181,0.0,0.0,0.0,795.0,0.260415897594,0.151450157166,52.4210721658,-15.0538946164,14.167560059,-4.89882559985,-2.89203193096,0.0,9.26873445915,2.56475518514,118.624716637,171.511862531,7.2723731404,290.905735317,0.0,282.0,0.0,19.0,4.25876368656,0.0,402.0,551.0,201.0,202.0,-0.122958908264,0.140682625723,0.196269423419,9.13318453611,0.46557865248,0.0237344708294,3.1843316555,0.997937679291,1.6911267519,1.3764039783,0.0,0.161625049889,0.263281830525,0.395541385183,0.561827593526,0.809907237957,1.50114321709,0.887658607139,0.478586338242,0.845375884982,21.2304413042,17.5610657326,-33.0347732061,-73.3060519128,0.450641827572,1.20894948106
kplr007830460-2011271113734_llc.fits,-7.68348239513e-06,1.00014877319,-0.0121173206717,5.28746277269e-05,0.00727041251957,0.00727149425074,0.0,0.0,0.0,2038.0,-1.36295580456,0.00681257247925,0.0425240982584,-0.0434555350811,0.0240889953814,-0.0237109267282,-1.01594491255,0.0,0.000378068653262,0.036288153306,0.00015285799184,0.000724010810184,0.023898854097,0.315976356472,1.0,305.0,2.0,2.0,1.00074492341,0.0,110.0,132.0,56.0,56.0,0.15993710777,0.000689303521365,0.0854410481334,3.30120944493,1.69599764568,0.00180976802949,0.0640974119306,0.997518181801,0.0232718229294,0.023268361221,0.0,0.27935568045,0.471973549222,0.639661113341,0.771897163121,0.920039921495,0.0124320983887,0.534212486336,0.934772566968,0.996979102951,0.017679218405,0.0151651463201,-0.262433437411,0.248322959025,-1.05682309216,1.1657796128
kplr007835348-2011271113734_llc.fits,1.08833459022e-06,1.0001013279,-0.0190247446299,0.00162743695546,0.0403374172747,0.0403415039182,0.0,0.0,0.0,2145.0,-1.42296606588,0.0392708778381,1.1706316331,-1.12843800619,0.680737215694,-0.675993541898,-1.00701733597,0.0,0.00474367379525,0.0250535756209,0.11063678484,0.570773397627,0.678344010896,12.9640725596,1.0,443.0,2.0,3.0,1.0083245207,0.0,555.0,280.0,276.0,276.0,-0.488647503758,0.0217749285676,0.251258985483,15.2049346705,0.339200040875,0.00496389856562,1.06351208687,0.995937824249,0.128702700138,0.128689660286,0.0,0.297340289791,0.501568899891,0.675584569891,0.803198080864,0.917327627683,0.0711781978607,0.553043547527,0.913426821784,0.923236501762,1.53688701673,1.5612287055,-11.8495033912,11.970567877,-0.989886487677,0.984408633611
kplr007839027-2011271113734_llc.fits,3.34813026632e-05,0.998352885246,-0.137775748968,0.00217078672722,0.0466685704887,0.0465917028487,0.0,0.0,0.0,1943.0,-1.21714728264,0.0426936149597,1.23175368959,-1.20023421789,0.72483820596,-0.726256254033,-0.998047454924,1.0,-0.00141804807246,0.0159193195738,0.117690580105,0.644108753532,0.725546910617,12.1734157465,0.0,480.0,6.0,10.0,1.0270224037,0.0,509.0,264.0,255.0,256.0,0.549407502777,0.0184372742751,0.187325346344,10.2268171921,0.366037828732,0.00733284140006,1.32986664772,0.967029809952,0.161071515083,0.161337256058,0.0,0.254168237137,0.438596209094,0.59937893141,0.721340302033,0.860902831872,0.100142240524,0.621725327861,0.921666912998,0.935822676276,1.55677303196,1.66481757203,-15.0694748281,14.0312692711,-1.0739922766,0.935101273625
kplr007871200-2011271113734_llc.fits,8.33431269805e-05,0.959517598152,-0.509784221649,0.0202348809689,0.14825090766,0.142249360681,0.0,0.0,0.0,1831.0,-1.13117315222,0.104551315308,12.0433725161,-12.7280831592,6.38534581985,-6.39567888153,-0.998384368279,1.0,-0.0103330616796,-0.0280731079669,13.1988758036,54.0373646328,6.39050304163,345.388805827,0.0,258.0,0.0,0.0,0.969034469478,0.0,1508.0,755.0,369.0,369.0,0.757247580813,0.0143972303237,0.311780274088,29.7537378191,0.253474804789,0.00595470052212,1.7629045248,0.999816477299,0.45518630743,0.474390785856,0.0,0.235724012427,0.422968104412,0.60039509751,0.780365717082,0.895157536653,0.143707156181,0.315710630648,0.332898252274,0.432889805062,2.60964845653,2.87304562232,-8.34408026295,14.0815908674,-0.592552385703,0.908321272818
kplr007877062-2011271113734_llc.fits,-9.08538543348e-05,0.968588173389,-0.331228941679,0.0186215173453,0.140886172652,0.136460676789,0.0,0.0,0.0,2096.0,-1.38059412878,0.115458965302,9.03735200005,-8.89918891118,4.93979987415,-4.96255606744,-0.995414420918,1.0,-0.0227561932941,-0.0123462401594,7.28004961135,31.7939590979,4.95115234445,217.777939815,0.0,383.0,0.0,0.0,0.983663983505,0.0,1209.0,605.0,275.0,259.0,0.826202677023,0.00712261892687,0.299986825765,46.4749397528,0.339688671767,0.00426055816934,0.944452643394,1.00008201599,0.399829614162,0.412796299962,0.0,0.276717410566,0.49414358308,0.691061530817,0.856928334435,0.957200630561,0.151601433754,0.379165095291,0.587765550706,0.634823725784,4.96705053556,5.3219029673,85.2011305371,-110.030140335,-0.77434355966,0.933322265752
kplr007879404-2011271113734_llc.fits,-6.40052168545e-05,0.984533131123,-0.532590866089,0.00295125413686,0.0551788918674,0.0543254464865,0.0,0.0,0.0,1689.0,-1.03595821735,0.0380964279175,3.4701050791,-3.24620419163,1.59173157694,-1.57675509484,-1.00949829314,0.0,0.014976482099,0.0299143026421,0.866974831545,3.37672075203,1.58421972432,58.1712703322,0.0,299.0,0.0,0.0,1.02796911485,0.0,935.0,468.0,229.0,233.0,0.937132649539,0.00515771909125,0.306363806958,21.0242044536,0.407326675573,0.00756407948211,1.39898884296,0.999934792519,0.185869312286,0.188789291504,0.0,0.219030002333,0.404787036041,0.5811021864,0.758163522933,0.89285134719,0.0713828802109,0.384048767022,0.653518556787,0.753355776033,2.58116639335,3.01749322885,38.2566399778,-15.6901998007,-2.43825065733,0.855400889943
kplr007881722-2011271113734_llc.fits,4.80383313806e-06,0.99881696701,-0.601864814758,2.60562501353e-05,0.00511057861149,0.00510453246534,0.0,0.0,0.0,1686.0,-0.822517982527,0.00343346595764,0.227285310066,-0.224280105742,0.0797190884868,-0.0815654875937,-0.977362985725,1.0,-0.00184639910697,-0.0183122424742,0.00348182003477,0.00998614914389,0.0806494305429,6.27740389461,12.0,172.0,0.0,0.0,0.985836800968,0.0,574.0,1267.0,193.0,192.0,0.371123297549,0.00147167309585,0.262625713709,38.1646052988,0.486361604435,0.000793456973042,0.108075946569,0.990605354309,0.0180336117744,0.0180549714012,0.0,0.154943264101,0.297972178424,0.510952051454,0.734486578869,0.888528420885,0.00726425647736,0.402817614586,-0.245055313364,0.91894399949,0.090882716938,0.0851603418943,-0.984910832809,0.929232710168,-1.05991838431,1.06719530378
kplr007889628-2011271113734_llc.fits,1.39251737015e-05,1.00003242493,0.0206499285996,4.0562277718e-05,0.00636864593253,0.00636885222048,0.0,0.0,0.0,2105.0,-1.41531306674,0.00616252422333,0.359132609205,-0.354886915744,0.203275394646,-0.202880659555,-1.00194565165,0.0,0.000394735090855,0.00741465703558,0.0101695852151,0.0514101560405,0.203077760387,7.41330681922,0.0,390.0,0.0,0.0,1.00621351911,0.0,1071.0,537.0,243.0,219.0,0.644329062695,0.00139318400218,0.317815642209,44.3268822548,0.384861674436,0.000822617148515,0.166566848755,1.00003373623,0.0204208374023,0.0204201752797,0.0,0.298102565274,0.501817137299,0.675072871547,0.807504218879,0.914685615989,0.0124167203903,0.608041685347,0.707394079975,0.727128198545,0.303115047454,0.295764342447,4.36344943072,-4.40551147295,-0.990452404338,1.02485324954
kplr007950962-2011271113734_llc.fits,-3.4044624751e-05,0.994636356831,-0.0896331891418,0.00540763512254,0.0739331766963,0.0735366269946,0.0,0.0,0.0,2028.0,-1.36679439053,0.0677245855331,1.71779846456,-1.48883755654,1.01931984923,-1.01148191554,-1.00774896078,0.0,0.00783793369285,0.0330118668762,0.213606439055,1.24462480269,1.01539205588,14.6635213383,0.0,769.0,2.0,3.0,1.05183897468,0.0,444.0,226.0,222.0,223.0,-0.971203408845,0.0781688803814,0.187413195731,12.0490938711,0.420876182038,0.0150195825845,3.29795956612,0.99981200695,0.228007185459,0.229236729477,0.0,0.266024829741,0.460055143404,0.632416956271,0.773667829429,0.91115974966,0.113012909889,0.495655036755,0.941599479211,0.950125952229,1.90971071432,2.40168688697,-23.628478048,20.7591358052,-1.13822069809,0.795153908149
kplr007973882-2011271113734_llc.fits,5.45759532814e-06,0.999958753586,-0.0987431481481,1.08910526251e-05,0.00330029567704,0.00330015947111,0.0,0.0,0.0,1562.0,-0.603129519522,0.0023672580719,0.166126181102,-0.166277326946,0.0822118249424,-0.0802939294585,-1.0238859338,0.0,0.00191789548383,0.0071577937646,0.00191569019344,0.00851609212218,0.0812429421563,3.18099576423,4.0,293.0,0.0,3.0,0.991864573968,0.0,946.0,538.0,212.0,255.0,0.920500541687,0.00129500759662,0.449678583377,66.1916839443,0.440342415535,0.00209965021349,0.370372921228,0.999997079372,0.0137372374535,0.0137378040886,0.0,0.166758132378,0.292779589158,0.427489212426,0.599714842195,0.796198254619,0.00838887691498,0.610666951299,0.626068846337,0.831425676973,0.121027182818,0.129850449983,1.53417835929,-1.59164198378,-0.963896639398,0.932050546103
kplr007974841-2011271113734_llc.fits,-4.3090639773e-07,0.999977231026,-0.230151191354,3.87112386591e-08,0.00019675619842,0.00019675171643,2.0,0.0,2.0,1479.0,-0.0128927170023,0.000144481658936,0.0025923668296,-0.002883128795,0.000827541966387,-0.000828460190038,-0.998891650242,0.0,-9.18223651367e-07,-2.21536877502,3.73868411062e-06,4.42944621535e-06,0.000831176419386,0.0614933618145,13.0,15.0,12.0,13.0,0.91580840625,0.0,128.0,1134.0,56.0,60.0,0.1147267464,0.000175496580316,0.578064273107,26.476885561,1.66665191249,0.000214371611946,0.00713124498725,0.999919712543,0.000849437713623,0.000849457054889,0.0,0.177003419909,0.307329697754,0.445420094279,0.598835382198,0.77576485812,0.00119364261627,1.40521499944,-0.360703831248,0.970239311712,0.000798914346067,0.000871547898637,-0.00476639428424,0.00555441018001,-0.858127889329,0.916661433429
kplr007977261-2011271113734_llc.fits,-5.77425158812e-06,0.999495327473,-0.0991972014308,0.000565345224459,0.0237889941782,0.0237769894302,0.0,0.0,0.0,1942.0,-1.30863455691,0.0220656394958,0.491992548249,-0.5043486667,0.280219058016,-0.282054970288,-0.993490941606,1.0,-0.00183591227204,-0.0151742140959,0.020206889004,0.0992427680826,0.281133292708,3.88436885259,0.0,381.0,0.0,1.0,0.989799193421,0.0,395.0,202.0,198.0,198.0,0.0407122229362,0.00802243754271,0.200058288849,8.00918602485,0.472258588243,0.0031197629869,0.50261926651,0.983970165253,0.0787850737572,0.0788248544957,0.0,0.279120466861,0.46385010421,0.616591913297,0.733663693206,0.895396415173,0.0412170886993,0.523158597609,0.957893388118,0.961727813411,0.556294602875,0.559546332961,-6.9643600899,6.98989792464,-0.996346465283,0.994188631229
kplr007988343-2011271113734_llc.fits,6.20895765244e-05,1.15127444267,1.04385769367,0.125104129314,0.307225286961,0.353700608015,0.0,0.0,0.0,1047.0,-0.0773836968802,0.145669341087,28.912288566,-8.382077946,11.0700711618,-2.66500548511,-4.1538643067,0.0,8.40506567665,2.58083987708,37.8130960942,56.2430415063,4.29301370176,137.821902715,0.0,331.0,0.0,8.0,4.90740409442,0.0,318.0,321.0,159.0,160.0,0.166352924962,0.0632224952824,0.118808541789,5.22103970038,0.588442516861,0.0257154405117,1.91945397854,0.997589588165,1.24617329836,1.08242939491,0.0,0.190061272369,0.295462129075,0.420878724535,0.57015171051,0.808869594774,1.07810854912,0.865135331128,0.648979931423,0.902970759537,15.0677115191,15.2336133984,-8.48431469879,-50.4859530546,0.168052976827,0.989109486042
kplr008004839-2011271113734_llc.fits,7.44868414936e-06,1.00003135204,0.0501134283841,6.49274516036e-05,0.00805750489235,0.00805775728077,0.0,0.0,0.0,1638.0,-1.02099432885,0.00646203756332,0.440668009842,-0.508312159678,0.236046662346,-0.238947673036,-0.987859221841,1.0,-0.00290101068988,-0.104853849462,0.017466598758,0.0738688386756,0.237492594025,9.01504548518,6.0,225.0,5.0,7.0,0.8928227605,0.0,1073.0,548.0,267.0,265.0,0.642760095051,0.00279264197405,0.221795359757,11.7270760964,0.350210152828,0.00148004794028,0.321742862463,0.999887883663,0.0302136301994,0.0302126829701,0.0,0.22671248122,0.369886669263,0.502970062879,0.645451468106,0.869055237141,0.0183864831924,0.608549289545,0.664970558228,0.755999887349,0.403713390383,0.415509629275,4.73313035644,-3.67406781397,-1.28825340089,0.971610191291
kplr008018827-2011271113734_llc.fits,1.15596890261e-06,0.999877274036,-0.669703245163,1.8373341959e-07,0.000428693980211,0.000428641360486,0.0,0.0,0.0,1613.0,-0.793561433888,0.000260353088379,0.0218987163703,-0.0209099487497,0.00783944230158,-0.00925695790243,-0.846870255241,1.0,-0.00141751560085,-0.0320828156023,4.21666454185e-05,0.000114182677216,0.00848643294834,0.338561313415,3.0,167.0,8.0,8.0,0.989951155572,0.0,613.0,483.0,230.0,232.0,0.598815631093,0.000123635657086,0.25869367212,23.9249653503,0.40661911112,0.000110982284241,0.0163960978389,1.00000166893,0.00147067308426,0.00147085359618,0.0,0.144127368372,0.28233322471,0.539546576044,0.773893207951,0.907173781481,0.00120139122009,0.816898896805,0.67638825457,0.864154575119,0.0150856176196,0.0231111659598,0.0187097823242,-0.0329309675697,-0.568151612447,0.652741520952
kplr008035743-2011271113734_llc.fits,-4.2941369184e-06,1.00026452541,1.13088035583,3.57596377398e-06,0.00189052172936,0.00189102184959,2.0,0.0,2.0,1758.0,12.3895634639,0.00155919790268,0.0701850848475,-0.066783801928,0.0243761476798,-0.0239204145857,-1.01905205666,0.0,0.000455733094101,10.2957509239,0.00100350020575,0.00158655357216,0.0241465362087,1.79728273297,4.0,24.0,2.0,3.0,1.42761892721,0.0,293.0,1197.0,107.0,109.0,-0.0256529523434,0.00076036127036,0.166675301773,8.66190761131,0.875372060198,0.00257137906738,0.0770427659154,0.9998691082,0.006556391716,0.00655465784243,0.0,0.263165937196,0.437363428983,0.59351226274,0.739951320141,0.876477586527,0.0295459032059,4.50642738959,-0.184454001388,0.906286739283,0.0289757679466,0.0179197176096,-0.232805827901,0.176771853419,-1.31698470881,1.61697681726
kplr008039225-2011271113734_llc.fits,-2.13740308552e-06,1.00066018105,0.0299376826733,0.000269726791885,0.0164125263691,0.0164233613759,0.0,0.0,0.0,2158.0,-1.44282397495,0.0159903764725,0.186016780312,-0.183276066074,0.103793177652,-0.103397100796,-1.00383063793,1.0,0.00039607685665,0.00615408206083,0.00270377667417,0.0134356816155,0.103595317637,0.927613699887,0.0,398.0,1.0,4.0,1.01483881156,0.0,205.0,112.0,103.0,103.0,0.00368507266386,0.000946208797906,0.142019907616,4.58051552905,0.912906681654,0.00164937181398,0.0537322685122,1.0018569231,0.0500283718109,0.049995365818,0.0,0.294438188188,0.496578328328,0.675138888889,0.806768268268,0.903776276276,0.0264014005661,0.527728559024,0.97832998501,0.989249804041,0.135111121227,0.112920641569,-2.15581936014,1.80833005384,-1.19216033355,1.19651393536
kplr008053107-2011271113734_llc.fits,-1.50246517293e-05,0.981750428677,-0.289007633924,0.0115753924474,0.109588950872,0.107588998973,0.0,0.0,0.0,2068.0,-1.33671162451,0.0950508117676,5.21209513025,-5.22531150997,3.16826408336,-3.15709659743,-1.00353726457,0.0,0.01116748593,0.00285254780615,2.31824094794,12.320748587,3.16267531,102.237115887,0.0,532.0,0.0,0.0,1.00235195793,0.0,945.0,472.0,226.0,232.0,0.966243550635,0.00212892321942,0.311805388249,26.570612461,0.413943468641,0.00597298098728,1.13694119453,0.999874949455,0.327407622337,0.333493740134,0.0,0.262823439482,0.466059654764,0.65652719841,0.826728365737,0.944322887951,0.135369062424,0.413457272184,0.735735976118,0.772580633691,5.25033701104,5.75951085774,70.3735955939,-41.1611783778,-1.70970799106,0.911594255263
kplr008108785-2011271113734_llc.fits,1.88089910353e-05,0.980738997459,-0.470295369625,0.00689366133884,0.0846586897969,0.0830280780792,0.0,0.0,0.0,1872.0,-1.06349899924,0.0655612945557,7.21730011252,-7.55602109664,3.87530720732,-3.88459020062,-0.997610303065,1.0,-0.00928299329732,-0.0247258044594,4.32944483923,19.3834221866,3.87994661321,210.971691325,0.0,321.0,0.0,0.0,0.970135536489,0.0,1603.0,802.0,378.0,375.0,0.535641297914,0.016905632503,0.349540853085,52.0810503242,0.247047606972,0.00460966583341,1.39081013203,1.00042307377,0.276967442036,0.282406881702,0.0,0.23166010275,0.408002274069,0.576820773786,0.722505862544,0.824050643477,0.0966353416443,0.348905058782,0.328310969073,0.402169592237,1.44779828015,1.94578005664,-26.0475128094,34.3501739797,-0.758293475451,0.744070880575
kplr008111387-2011271113734_llc.fits,7.8578833588e-07,1.00015747547,0.0406242795289,2.76984465017e-05,0.00526210246608,0.00526293134317,0.0,0.0,0.0,2156.0,-1.43821813025,0.00513994693756,0.0832605244352,-0.0846606104591,0.0463709314438,-0.0464396854439,-0.998519499015,1.0,-6.87540000385e-05,-0.0142763566242,0.000558616251626,0.00271203232888,0.0464051690776,0.697365899554,0.0,361.0,2.0,6.0,0.990051304302,0.0,290.0,170.0,146.0,145.0,0.142721690391,0.00147101317139,0.123257469239,8.11404586948,0.644015405181,0.00100471498445,0.106261275709,1.00020980835,0.0165450930595,0.0165424880234,0.0,0.303498523712,0.509777721185,0.68550293268,0.820788998273,0.925907061511,0.00960874557495,0.580761047422,0.9392666741,0.978223212924,0.0764831727164,0.0705503579064,-1.10806506515,1.04967202215,-1.05562979842,1.08409333398
